trace_name,station,true_s_sample,raw_s_peak_count,max_s_sample,max_s_probability,nearest_raw_s_sample,nearest_raw_s_probability,nearest_raw_s_error_samples,nearest_raw_s_abs_error_s,nearest_raw_s_within_near_samples,normal_picker_s_sample,normal_picker_s_error_samples,normal_picker_s_abs_error_s
MEF.HE_20250214123031_HH_EV,MEF,1291,1,1282,0.494680792093277,1282,0.494680792093277,9,0.09,True,1282,9,0.09
KPF.HE_20250130093902_HH_EV,KPF,3749,1,3789,0.2000216841697693,3789,0.2000216841697693,-40,0.4,True,3789,,
RNF.FN_20250217121444_HH_EV,RNF,5128,1,4583,0.1383676826953888,4583,0.1383676826953888,545,5.45,False,,,
RUF.HE_20250205125715_HH_EV,RUF,4367,1,4265,0.17235040664672852,4265,0.17235040664672852,102,1.02,False,,,
VAF.HE_20250113121215_HH_EV,VAF,3864,1,3854,0.2187795639038086,3854,0.2187795639038086,10,0.1,True,,,
LAUT.HE_20250224120016_HH_EV,LAUT,4908,1,4882,0.494680792093277,4882,0.494680792093277,26,0.26,True,4882,26,0.26
RUF.HE_20250228103904_HH_EV,RUF,3426,1,3439,0.11446163058280945,3439,0.11446163058280945,-13,0.13,True,,,
RANF.FN_20250215201753_HH_EV,RANF,5176,0,4915,0.06647956371307373,,,,,False,,,
KPF.HE_20250205105330_HH_EV,KPF,4784,1,4836,0.174471914768219,4836,0.174471914768219,-52,0.52,False,,,
FIA0.HE_20250110102448_HH_EV,FIA0,2926,1,2930,0.3792803883552551,2930,0.3792803883552551,-4,0.04,True,2930,-4,0.04
RAF.HE_20250226124343_HH_EV,RAF,3745,1,3818,0.26548877358436584,3818,0.26548877358436584,-73,0.73,False,3818,,
SUF.HE_20250219110240_HH_EV,SUF,5034,1,5007,0.17128288745880127,5007,0.17128288745880127,27,0.27,True,,,
RNF.FN_20250108090557_HH_EV,RNF,4251,1,4322,0.15769001841545105,4322,0.15769001841545105,-71,0.71,False,,,
RNF.FN_20250206170115_HH_EV,RNF,5326,1,5852,0.12029379606246948,5852,0.12029379606246948,-526,5.26,False,,,
VAF.HE_20250107113215_HH_EV,VAF,3783,1,3830,0.2252364158630371,3830,0.2252364158630371,-47,0.47,True,,,
HEL5.HE_20250129150013_HH_EV,HEL5,4884,1,4993,0.1687009632587433,4993,0.1687009632587433,-109,1.09,False,,,
RAF.HE_20250107124246_HH_EV,RAF,3803,1,3829,0.31928613781929016,3829,0.31928613781929016,-26,0.26,True,3829,-26,0.26
VAF.HE_20250205005239_HH_EV,VAF,3783,1,4009,0.15417206287384033,4009,0.15417206287384033,-226,2.26,False,,,
RAJF.FN_20250104201823_HH_EV,RAJF,3404,1,3416,0.1401245892047882,3416,0.1401245892047882,-12,0.12,True,,,
VJF.HE_20250122115428_HH_EV,VJF,4475,1,4534,0.12813177704811096,4534,0.12813177704811096,-59,0.59,False,,,
KAF.HE_20250114113718_HH_EV,KAF,4406,1,4455,0.1558322012424469,4455,0.1558322012424469,-49,0.49,True,,,
KUNI.HE_20250122131016_HH_EV,KUNI,3136,1,3130,0.494680792093277,3130,0.494680792093277,6,0.06,True,3130,6,0.06
NUR.HE_20250110100056_HH_EV,NUR,2802,1,2838,0.2893097400665283,2838,0.2893097400665283,-36,0.36,True,2838,,
RNF.FN_20250220200600_HH_EV,RNF,5435,2,5403,0.11106482148170471,5403,0.11106482148170471,32,0.32,True,,,
VAF.HE_20250220150740_HH_EV,VAF,5394,1,5045,0.15157392621040344,5045,0.15157392621040344,349,3.49,False,,,
LAUT.HE_20250129082455_HH_EV,LAUT,3702,1,3819,0.23616427183151245,3819,0.23616427183151245,-117,1.17,False,3819,,
RAF.HE_20250116113116_HH_EV,RAF,5168,1,5126,0.19179439544677734,5126,0.19179439544677734,42,0.42,True,,,
RAF.HE_20250116104429_HH_EV,RAF,3103,1,3113,0.47154971957206726,3113,0.47154971957206726,-10,0.1,True,3113,-10,0.1
VJF.HE_20250102091636_HH_EV,VJF,4730,2,4705,0.14189335703849792,4705,0.14189335703849792,25,0.25,True,,,
LAUT.HE_20250219112921_HH_EV,LAUT,5024,1,5019,0.4905199706554413,5019,0.4905199706554413,5,0.05,True,5019,5,0.05
OUF.HE_20250205121433_HH_EV,OUF,5088,1,5110,0.3716263771057129,5110,0.3716263771057129,-22,0.22,True,5110,-22,0.22
SUF.HE_20250110115110_HH_EV,SUF,5456,1,5407,0.16034525632858276,5407,0.16034525632858276,49,0.49,True,,,
HEL5.HE_20250207121747_HH_EV,HEL5,4927,2,4915,0.1927916705608368,4915,0.1927916705608368,12,0.12,True,,,
KUNI.HE_20250121124817_HH_EV,KUNI,2916,1,2936,0.4920088052749634,2936,0.4920088052749634,-20,0.2,True,2936,-20,0.2
JOF.HE_20250228124249_HH_EV,JOF,5101,1,5085,0.11368492245674133,5085,0.11368492245674133,16,0.16,True,,,
KPF.HE_20250221130320_HH_EV,KPF,3707,0,3695,0.05266574025154114,,,,,False,,,
RANF.FN_20250128002831_HH_EV,RANF,5079,1,5068,0.10188013315200806,5068,0.10188013315200806,11,0.11,True,,,
RUF.HE_20250124140824_HH_EV,RUF,3973,1,3917,0.1921457052230835,3917,0.1921457052230835,56,0.56,False,,,
KAF.HE_20250113110116_HH_EV,KAF,4734,1,4759,0.15204265713691711,4759,0.15204265713691711,-25,0.25,True,,,
AAL.UP_20250122120809_HH_EV,AAL,4678,1,4751,0.25066930055618286,4751,0.25066930055618286,-73,0.73,False,4751,,
TOF.HE_20250227114836_HH_EV,TOF,2977,1,2926,0.12147033214569092,2926,0.12147033214569092,51,0.51,False,,,
ALAJF.HE_20250225101758_HH_EV,ALAJF,4744,1,5068,0.22630846500396729,5068,0.22630846500396729,-324,3.24,False,5068,,
ALAJF.HE_20250107142653_HH_EV,ALAJF,3663,1,3679,0.2948334217071533,3679,0.2948334217071533,-16,0.16,True,3679,-16,0.16
VJF.HE_20250131090133_HH_EV,VJF,3445,1,3428,0.49425017833709717,3428,0.49425017833709717,17,0.17,True,3428,17,0.17
OUL.FN_20250219124505_HH_EV,OUL,2409,1,2485,0.35040563344955444,2485,0.35040563344955444,-76,0.76,False,2485,,
RNF.FN_20250221200536_HH_EV,RNF,5285,1,5199,0.2230777144432068,5199,0.2230777144432068,86,0.86,False,,,
MSF.FN_20250131091828_HH_EV,MSF,5405,1,5401,0.10132059454917908,5401,0.10132059454917908,4,0.04,True,,,
OBF8.HE_20250214094723_HH_EV,OBF8,4955,1,4906,0.15729916095733643,4906,0.15729916095733643,49,0.49,True,,,
RANF.FN_20250219124512_HH_EV,RANF,2516,1,2509,0.3795536458492279,2509,0.3795536458492279,7,0.07,True,2509,7,0.07
MSF.FN_20250226122036_HH_EV,MSF,4869,1,4911,0.22444477677345276,4911,0.22444477677345276,-42,0.42,True,,,
KEV.HE_20250128200723_HH_EV,KEV,4995,1,5041,0.11935830116271973,5041,0.11935830116271973,-46,0.46,True,,,
LAUT.HE_20250113135546_HH_EV,LAUT,1874,2,1872,0.494680792093277,1872,0.494680792093277,2,0.02,True,1872,2,0.02
HEL5.HE_20250213105503_HH_EV,HEL5,3279,0,3086,0.07277891039848328,,,,,False,,,
RAF.HE_20250207091621_HH_EV,RAF,4420,1,4419,0.18681690096855164,4419,0.18681690096855164,1,0.01,True,,,
